datetime,open,high,low,close,volume,contract
2025-11-23 18:00:00-05:00,4126.6,4139.0,4126.6,4137.5,34.0,MGCJ6
2025-11-23 19:00:00-05:00,4135.3,4135.3,4122.9,4129.6,24.0,MGCJ6
2025-11-23 20:00:00-05:00,4131.6,4131.6,4104.9,4106.2,96.0,MGCJ6
2025-11-23 21:00:00-05:00,4108.5,4113.3,4101.9,4103.8,87.0,MGCJ6
2025-11-23 22:00:00-05:00,4106.7,4119.4,4106.7,4111.8,65.0,MGCJ6
2025-11-23 23:00:00-05:00,4112.1,4121.8,4103.3,4103.3,74.0,MGCJ6
2025-11-24 00:00:00-05:00,4104.4,4108.6,4100.5,4108.6,43.0,MGCJ6
2025-11-24 01:00:00-05:00,4107.0,4119.2,4106.8,4115.0,149.0,MGCJ6
2025-11-24 02:00:00-05:00,4117.1,4127.0,4113.5,4120.5,112.0,MGCJ6
2025-11-24 03:00:00-05:00,4123.6,4126.6,4123.5,4126.1,15.0,MGCJ6
2025-11-24 04:00:00-05:00,4129.0,4135.8,4127.7,4133.0,79.0,MGCJ6
2025-11-24 05:00:00-05:00,4132.5,4138.0,4125.8,4126.0,62.0,MGCJ6
2025-11-24 06:00:00-05:00,4130.4,4131.8,4129.8,4131.0,19.0,MGCJ6
2025-11-24 07:00:00-05:00,4131.0,4145.9,4129.1,4142.3,217.0,MGCJ6
2025-11-24 08:00:00-05:00,4141.0,4148.2,4136.0,4139.3,151.0,MGCJ6
2025-11-24 09:00:00-05:00,4140.8,4149.0,4131.5,4145.0,190.0,MGCJ6
2025-11-24 10:00:00-05:00,4145.9,4157.5,4145.9,4154.3,371.0,MGCJ6
2025-11-24 11:00:00-05:00,4154.7,4162.6,4154.0,4162.3,167.0,MGCJ6
2025-11-24 12:00:00-05:00,4163.0,4165.0,4153.7,4157.5,198.0,MGCJ6
2025-11-24 13:00:00-05:00,4157.4,4190.0,4152.4,4184.2,356.0,MGCJ6
2025-11-24 14:00:00-05:00,4184.6,4188.4,4180.0,4183.8,104.0,MGCJ6
2025-11-24 15:00:00-05:00,4183.5,4198.4,4183.5,4195.1,152.0,MGCJ6
2025-11-24 16:00:00-05:00,4196.6,4204.2,4194.7,4197.0,97.0,MGCJ6
2025-11-24 18:00:00-05:00,4199.2,4207.1,4190.0,4204.0,66.0,MGCJ6
2025-11-24 19:00:00-05:00,4203.1,4205.2,4191.8,4191.8,63.0,MGCJ6
2025-11-24 20:00:00-05:00,4190.8,4202.0,4187.8,4198.2,116.0,MGCJ6
2025-11-24 21:00:00-05:00,4197.6,4218.2,4196.6,4213.0,182.0,MGCJ6
2025-11-24 22:00:00-05:00,4210.7,4213.3,4202.6,4206.4,154.0,MGCJ6
2025-11-24 23:00:00-05:00,4205.4,4211.6,4203.4,4204.7,73.0,MGCJ6
2025-11-25 00:00:00-05:00,4207.1,4214.6,4206.2,4214.6,35.0,MGCJ6
2025-11-25 01:00:00-05:00,4214.2,4215.0,4202.6,4205.1,88.0,MGCJ6
2025-11-25 02:00:00-05:00,4204.5,4208.7,4192.7,4193.5,234.0,MGCJ6
