datetime,open,high,low,close,volume,contract
2025-11-23 19:00:00-05:00,4235.6,4235.6,4235.6,4235.6,1.0,MGCZ6
2025-11-23 20:00:00-05:00,4226.0,4226.0,4221.0,4221.0,2.0,MGCZ6
2025-11-23 21:00:00-05:00,4221.0,4221.0,4221.0,4221.0,0.0,MGCZ6
2025-11-23 22:00:00-05:00,4217.8,4219.8,4217.8,4219.8,2.0,MGCZ6
2025-11-23 23:00:00-05:00,4219.8,4219.8,4219.8,4219.8,0.0,MGCZ6
2025-11-24 00:00:00-05:00,4216.2,4216.3,4212.0,4216.1,4.0,MGCZ6
2025-11-24 01:00:00-05:00,4218.2,4218.2,4218.2,4218.2,1.0,MGCZ6
2025-11-24 02:00:00-05:00,4226.0,4231.3,4226.0,4231.3,3.0,MGCZ6
2025-11-24 03:00:00-05:00,4231.3,4231.3,4231.3,4231.3,0.0,MGCZ6
2025-11-24 04:00:00-05:00,4238.2,4238.2,4238.2,4238.2,2.0,MGCZ6
2025-11-24 05:00:00-05:00,4238.2,4238.2,4238.2,4238.2,0.0,MGCZ6
2025-11-24 06:00:00-05:00,4238.2,4238.2,4238.2,4238.2,0.0,MGCZ6
2025-11-24 07:00:00-05:00,4247.0,4247.0,4247.0,4247.0,1.0,MGCZ6
2025-11-24 08:00:00-05:00,4255.5,4255.5,4255.5,4255.5,1.0,MGCZ6
2025-11-24 09:00:00-05:00,4242.0,4252.0,4242.0,4252.0,2.0,MGCZ6
2025-11-24 10:00:00-05:00,4252.0,4252.0,4252.0,4252.0,0.0,MGCZ6
2025-11-24 11:00:00-05:00,4266.5,4268.7,4266.5,4268.7,7.0,MGCZ6
2025-11-24 12:00:00-05:00,4265.3,4265.3,4265.2,4265.2,2.0,MGCZ6
2025-11-24 13:00:00-05:00,4270.0,4289.9,4270.0,4289.9,3.0,MGCZ6
2025-11-24 14:00:00-05:00,4288.7,4290.0,4288.7,4290.0,10.0,MGCZ6
2025-11-24 15:00:00-05:00,4300.0,4301.2,4300.0,4301.2,4.0,MGCZ6
2025-11-24 16:00:00-05:00,4304.0,4304.0,4304.0,4304.0,1.0,MGCZ6
2025-11-24 19:00:00-05:00,4306.1,4306.1,4304.9,4304.9,2.0,MGCZ6
2025-11-24 20:00:00-05:00,4302.0,4302.0,4302.0,4302.0,1.0,MGCZ6
2025-11-24 21:00:00-05:00,4316.6,4324.2,4316.6,4322.1,9.0,MGCZ6
2025-11-24 22:00:00-05:00,4322.1,4322.1,4322.1,4322.1,0.0,MGCZ6
2025-11-24 23:00:00-05:00,4312.2,4317.1,4312.2,4317.1,3.0,MGCZ6
2025-11-25 00:00:00-05:00,4317.1,4323.7,4317.1,4323.7,5.0,MGCZ6
