datetime,open,high,low,close,volume,contract
2025-11-23 19:00:00-05:00,4206.8,4206.8,4206.8,4206.8,1.0,MGCV6
2025-11-23 20:00:00-05:00,4199.1,4199.1,4199.1,4199.1,1.0,MGCV6
2025-11-23 21:00:00-05:00,4199.1,4199.1,4199.1,4199.1,0.0,MGCV6
2025-11-23 22:00:00-05:00,4199.1,4199.1,4199.1,4199.1,0.0,MGCV6
2025-11-23 23:00:00-05:00,4200.9,4200.9,4184.1,4184.1,2.0,MGCV6
2025-11-24 00:00:00-05:00,4185.9,4185.9,4184.1,4185.9,3.0,MGCV6
2025-11-24 01:00:00-05:00,4185.9,4185.9,4185.9,4185.9,0.0,MGCV6
2025-11-24 02:00:00-05:00,4199.9,4199.9,4199.9,4199.9,1.0,MGCV6
2025-11-24 03:00:00-05:00,4199.9,4199.9,4199.9,4199.9,0.0,MGCV6
2025-11-24 04:00:00-05:00,4199.9,4199.9,4199.9,4199.9,0.0,MGCV6
2025-11-24 05:00:00-05:00,4199.9,4199.9,4199.9,4199.9,0.0,MGCV6
2025-11-24 06:00:00-05:00,4199.9,4199.9,4199.9,4199.9,0.0,MGCV6
2025-11-24 07:00:00-05:00,4199.9,4199.9,4199.9,4199.9,0.0,MGCV6
2025-11-24 08:00:00-05:00,4225.8,4225.8,4222.0,4222.0,2.0,MGCV6
2025-11-24 09:00:00-05:00,4216.0,4225.1,4216.0,4225.1,2.0,MGCV6
2025-11-24 10:00:00-05:00,4235.0,4236.0,4235.0,4236.0,2.0,MGCV6
2025-11-24 11:00:00-05:00,4236.0,4236.0,4236.0,4236.0,0.0,MGCV6
2025-11-24 12:00:00-05:00,4243.6,4243.6,4243.6,4243.6,1.0,MGCV6
2025-11-24 13:00:00-05:00,4259.0,4259.0,4259.0,4259.0,1.0,MGCV6
2025-11-24 14:00:00-05:00,4259.0,4259.0,4259.0,4259.0,0.0,MGCV6
2025-11-24 15:00:00-05:00,4275.1,4278.0,4275.1,4278.0,2.0,MGCV6
2025-11-24 16:00:00-05:00,4278.0,4278.0,4278.0,4278.0,0.0,MGCV6
2025-11-24 19:00:00-05:00,4279.8,4279.8,4279.8,4279.8,1.0,MGCV6
2025-11-24 20:00:00-05:00,4279.8,4279.8,4279.8,4279.8,0.0,MGCV6
2025-11-24 21:00:00-05:00,4288.3,4297.4,4288.3,4297.4,2.0,MGCV6
2025-11-24 22:00:00-05:00,4294.3,4294.3,4290.8,4290.8,2.0,MGCV6
2025-11-24 23:00:00-05:00,4290.8,4290.8,4290.8,4290.8,0.0,MGCV6
2025-11-25 00:00:00-05:00,4290.8,4290.8,4290.8,4290.8,0.0,MGCV6
2025-11-25 01:00:00-05:00,4287.0,4287.0,4287.0,4287.0,1.0,MGCV6
2025-11-25 02:00:00-05:00,4287.8,4287.8,4287.8,4287.8,1.0,MGCV6
2025-11-25 03:00:00-05:00,4280.1,4280.1,4269.0,4269.0,3.0,MGCV6
2025-11-25 04:00:00-05:00,4275.7,4275.7,4275.7,4275.7,1.0,MGCV6
2025-11-25 05:00:00-05:00,4275.7,4275.7,4275.7,4275.7,0.0,MGCV6
2025-11-25 06:00:00-05:00,4275.7,4275.7,4275.7,4275.7,0.0,MGCV6
2025-11-25 07:00:00-05:00,4282.1,4282.1,4280.8,4280.8,2.0,MGCV6
2025-11-25 08:00:00-05:00,4285.7,4293.8,4285.5,4293.8,5.0,MGCV6
2025-11-25 09:00:00-05:00,4288.8,4290.8,4271.8,4271.8,5.0,MGCV6
2025-11-25 10:00:00-05:00,4267.8,4269.8,4267.8,4269.8,2.0,MGCV6
2025-11-25 11:00:00-05:00,4283.8,4283.8,4283.3,4283.3,2.0,MGCV6
2025-11-25 12:00:00-05:00,4292.1,4296.8,4292.1,4296.8,3.0,MGCV6
2025-11-25 13:00:00-05:00,4295.5,4295.5,4295.5,4295.5,1.0,MGCV6
2025-11-25 14:00:00-05:00,4295.5,4295.5,4295.5,4295.5,0.0,MGCV6
2025-11-25 15:00:00-05:00,4295.5,4295.5,4295.5,4295.5,0.0,MGCV6
2025-11-25 16:00:00-05:00,4295.5,4295.5,4295.5,4295.5,0.0,MGCV6
2025-11-25 20:00:00-05:00,4290.3,4290.3,4290.3,4290.3,1.0,MGCV6
2025-11-25 21:00:00-05:00,4309.0,4309.0,4309.0,4309.0,1.0,MGCV6
2025-11-25 22:00:00-05:00,4314.7,4314.7,4313.8,4313.8,2.0,MGCV6
2025-11-25 23:00:00-05:00,4313.8,4313.8,4313.8,4313.8,0.0,MGCV6
2025-11-26 00:00:00-05:00,4315.6,4315.6,4315.6,4315.6,1.0,MGCV6
2025-11-26 01:00:00-05:00,4315.6,4315.6,4315.6,4315.6,0.0,MGCV6
2025-11-26 02:00:00-05:00,4300.2,4305.7,4300.2,4305.7,2.0,MGCV6
2025-11-26 03:00:00-05:00,4312.7,4312.7,4308.8,4308.8,2.0,MGCV6
2025-11-26 04:00:00-05:00,4307.3,4307.3,4307.3,4307.3,1.0,MGCV6
2025-11-26 05:00:00-05:00,4307.3,4307.3,4307.3,4307.3,0.0,MGCV6
2025-11-26 06:00:00-05:00,4319.9,4319.9,4316.4,4316.4,2.0,MGCV6
2025-11-26 07:00:00-05:00,4321.4,4321.4,4300.8,4300.8,2.0,MGCV6
2025-11-26 08:00:00-05:00,4304.7,4313.9,4304.7,4308.2,5.0,MGCV6
2025-11-26 09:00:00-05:00,4298.9,4298.9,4298.9,4298.9,1.0,MGCV6
2025-11-26 10:00:00-05:00,4288.8,4305.3,4288.8,4305.3,2.0,MGCV6
2025-11-26 11:00:00-05:00,4316.0,4316.0,4314.0,4314.0,2.0,MGCV6
2025-11-26 12:00:00-05:00,4317.1,4317.1,4317.1,4317.1,1.0,MGCV6
2025-11-26 13:00:00-05:00,4317.1,4317.1,4317.1,4317.1,0.0,MGCV6
2025-11-26 14:00:00-05:00,4315.5,4315.5,4312.5,4312.5,2.0,MGCV6
2025-11-26 15:00:00-05:00,4312.0,4312.0,4312.0,4312.0,1.0,MGCV6
2025-11-26 16:00:00-05:00,4310.5,4310.5,4310.5,4310.5,1.0,MGCV6
2025-11-26 18:00:00-05:00,4313.3,4313.3,4313.3,4313.3,1.0,MGCV6
2025-11-26 19:00:00-05:00,4313.3,4313.3,4313.3,4313.3,0.0,MGCV6
2025-11-26 20:00:00-05:00,4313.3,4313.3,4313.3,4313.3,0.0,MGCV6
2025-11-26 21:00:00-05:00,4291.8,4291.8,4291.8,4291.8,1.0,MGCV6
2025-11-26 22:00:00-05:00,4294.5,4294.5,4294.5,4294.5,3.0,MGCV6
2025-11-26 23:00:00-05:00,4297.2,4297.2,4297.2,4297.2,1.0,MGCV6
2025-11-27 00:00:00-05:00,4295.3,4295.3,4295.3,4295.3,1.0,MGCV6
2025-11-27 01:00:00-05:00,4302.1,4302.1,4302.1,4302.1,1.0,MGCV6
2025-11-27 02:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 03:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 04:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 05:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 06:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 07:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 08:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 09:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 10:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 11:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 12:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 13:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 14:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 18:00:00-05:00,4302.1,4302.1,4302.1,4302.1,0.0,MGCV6
2025-11-27 19:00:00-05:00,4313.2,4328.4,4313.2,4328.4,2.0,MGCV6
2025-11-27 20:00:00-05:00,4331.8,4331.8,4331.8,4331.8,1.0,MGCV6
