datetime,open,high,low,close,volume,contract
2025-11-28,4522.1,4522.1,4522.1,4522.1,0.0,MGCV7
2025-12-01,4547.0,4547.0,4547.0,4547.0,0.0,MGCV7
2025-12-02,4492.2,4492.2,4492.2,4492.2,0.0,MGCV7
2025-12-03,4504.4,4504.4,4504.4,4504.4,0.0,MGCV7
2025-12-04,4512.6,4512.6,4512.6,4512.6,0.0,MGCV7
2025-12-05,4512.5,4512.5,4512.5,4512.5,0.0,MGCV7
2025-12-08,4487.7,4487.7,4487.7,4487.7,0.0,MGCV7
2025-12-09,4508.2,4508.2,4508.2,4508.2,0.0,MGCV7
2025-12-10,4498.4,4498.4,4498.4,4498.4,0.0,MGCV7
2025-12-11,4588.5,4588.5,4588.5,4588.5,0.0,MGCV7
2025-12-12,4655.0,4655.0,4588.0,4606.5,3.0,MGCV7
2025-12-15,4648.2,4662.4,4615.5,4615.5,4.0,MGCV7
2025-12-16,4612.3,4612.3,4612.3,4612.3,0.0,MGCV7
2025-12-17,4655.0,4655.0,4655.0,4655.0,0.0,MGCV7
2025-12-18,4645.4,4645.4,4645.4,4645.4,0.0,MGCV7
2025-12-19,4669.0,4671.0,4647.1,4671.0,2.0,MGCV7
2025-12-22,4735.0,4778.1,4735.0,4756.1,4.0,MGCV7
2025-12-23,4780.5,4810.0,4780.5,4793.7,5.0,MGCV7
2025-12-24,4818.3,4836.2,4789.9,4789.9,4.0,MGCV7
2025-12-26,4818.3,4869.0,4814.8,4846.9,5.0,MGCV7
2025-12-29,4876.8,4876.8,4633.2,4635.4,13.0,MGCV7
2025-12-30,4679.0,4682.4,4679.0,4682.4,1.0,MGCV7
2025-12-31,4638.8,4638.8,4638.8,4638.8,0.0,MGCV7
2026-01-02,4625.8,4625.8,4625.8,4625.8,0.0,MGCV7
2026-01-05,4750.4,4750.4,4750.4,4750.4,0.0,MGCV7
2026-01-06,4799.2,4799.2,4799.2,4799.2,0.0,MGCV7
2026-01-07,4748.0,4762.3,4748.0,4762.3,1.0,MGCV7
2026-01-08,4756.3,4762.9,4756.3,4762.9,1.0,MGCV7
2026-01-09,4806.0,4806.0,4805.4,4805.4,1.0,MGCV7
2026-01-12,4875.0,4948.8,4875.0,4922.8,6.0,MGCV7
2026-01-13,4930.0,4930.0,4896.5,4904.2,3.0,MGCV7
2026-01-14,4920.0,4941.0,4920.0,4941.0,1.0,MGCV7
2026-01-15,4910.0,4930.4,4908.9,4930.4,4.0,MGCV7
2026-01-16,4919.0,4919.0,4892.0,4902.1,3.0,MGCV7
2026-01-20,4982.3,5076.2,4975.0,5076.2,16.0,MGCV7
2026-01-21,5099.1,5201.7,5099.1,5151.2,30.0,MGCV7
2026-01-22,5108.4,5231.3,5096.0,5231.3,4.0,MGCV7
2026-01-23,5275.0,5310.9,5260.7,5308.7,6.0,MGCV7
2026-01-26,5332.8,5437.3,5332.8,5427.7,18.0,MGCV7
2026-01-27,5494.0,5541.6,5423.9,5423.9,9.0,MGCV7
2026-01-28,5552.6,5740.0,5552.6,5659.7,8.0,MGCV7
2026-01-29,5803.2,5897.9,5500.9,5672.4,16.0,MGCV7
2026-01-30,5763.3,5763.3,5030.7,5030.7,21.0,MGCV7
2026-02-02,4935.5,5075.0,4755.3,4923.8,27.0,MGCV7
2026-02-03,5248.6,5248.6,5218.8,5218.8,1.0,MGCV7
2026-02-04,5237.0,5364.9,5223.2,5236.4,15.0,MGCV7
2026-02-05,5155.0,5180.0,5065.0,5168.3,8.0,MGCV7
2026-02-06,5025.0,5274.0,5025.0,5271.5,3.0,MGCV7
2026-02-09,5354.9,5400.0,5327.5,5374.7,13.0,MGCV7
2026-02-10,5367.6,5375.0,5325.2,5325.2,6.0,MGCV7
2026-02-11,5395.9,5395.9,5395.9,5395.9,0.0,MGCV7
2026-02-12,5383.0,5383.0,5239.7,5239.7,1.0,MGCV7
2026-02-13,5299.0,5331.9,5290.3,5331.9,2.0,MGCV7
2026-02-17,5319.9,5319.9,5185.6,5185.6,5.0,MGCV7
2026-02-18,5296.9,5296.9,5296.9,5296.9,0.0,MGCV7
2026-02-19,5286.7,5286.7,5286.7,5286.7,0.0,MGCV7
