datetime,open,high,low,close,volume,contract
2025-10-29 04:00:00-04:00,4301.1,4301.1,4301.1,4301.1,1.0,MGCQ7
2025-10-29 08:00:00-04:00,4294.0,4294.0,4294.0,4294.0,1.0,MGCQ7
2025-10-29 12:00:00-04:00,4294.0,4294.0,4294.0,4294.0,0.0,MGCQ7
2025-10-29 16:00:00-04:00,4294.0,4294.0,4294.0,4294.0,0.0,MGCQ7
2025-10-29 20:00:00-04:00,4253.6,4253.6,4253.6,4253.6,1.0,MGCQ7
2025-10-30 00:00:00-04:00,4253.6,4253.6,4253.6,4253.6,0.0,MGCQ7
2025-10-30 04:00:00-04:00,4253.6,4253.6,4253.6,4253.6,0.0,MGCQ7
2025-10-30 08:00:00-04:00,4253.6,4253.6,4253.6,4253.6,0.0,MGCQ7
2025-10-30 12:00:00-04:00,4253.6,4253.6,4253.6,4253.6,0.0,MGCQ7
2025-10-30 16:00:00-04:00,4253.6,4253.6,4253.6,4253.6,0.0,MGCQ7
2025-10-31 04:00:00-04:00,4327.0,4327.0,4327.0,4327.0,2.0,MGCQ7
2025-10-31 08:00:00-04:00,4327.0,4327.0,4327.0,4327.0,0.0,MGCQ7
2025-10-31 12:00:00-04:00,4327.0,4327.0,4327.0,4327.0,0.0,MGCQ7
2025-10-31 16:00:00-04:00,4327.0,4327.0,4327.0,4327.0,0.0,MGCQ7
2025-11-10 07:00:00-05:00,4382.8,4382.8,4382.8,4382.8,1.0,MGCQ7
2025-11-10 11:00:00-05:00,4382.8,4382.8,4382.8,4382.8,0.0,MGCQ7
2025-11-10 15:00:00-05:00,4382.8,4382.8,4382.8,4382.8,0.0,MGCQ7
2025-11-13 11:00:00-05:00,4503.8,4503.8,4503.8,4503.8,2.0,MGCQ7
2025-11-13 15:00:00-05:00,4503.8,4503.8,4503.8,4503.8,0.0,MGCQ7
2025-11-17 07:00:00-05:00,4347.9,4347.9,4347.9,4347.9,1.0,MGCQ7
2025-11-17 11:00:00-05:00,4347.9,4347.9,4347.9,4347.9,0.0,MGCQ7
2025-11-17 15:00:00-05:00,4347.9,4347.9,4347.9,4347.9,0.0,MGCQ7
2025-11-19 07:00:00-05:00,4402.0,4402.0,4389.0,4389.0,2.0,MGCQ7
