datetime,open,high,low,close,volume,contract
2025-02-20 18:00:00-05:00,3085.9,3085.9,3084.0,3084.0,5.0,MGCG6
2025-02-20 19:00:00-05:00,3084.0,3084.0,3084.0,3084.0,0.0,MGCG6
2025-02-20 23:00:00-05:00,3084.0,3084.0,3084.0,3084.0,0.0,MGCG6
2025-02-21 03:00:00-05:00,3084.0,3084.0,3084.0,3084.0,0.0,MGCG6
2025-02-21 07:00:00-05:00,3067.0,3075.8,3067.0,3073.0,6.0,MGCG6
2025-02-21 11:00:00-05:00,3073.0,3073.0,3073.0,3073.0,0.0,MGCG6
2025-02-21 15:00:00-05:00,3073.0,3074.8,3073.0,3074.8,2.0,MGCG6
2025-02-23 18:00:00-05:00,3081.0,3081.0,3081.0,3081.0,1.0,MGCG6
2025-02-23 19:00:00-05:00,3081.0,3081.0,3081.0,3081.0,0.0,MGCG6
2025-02-23 23:00:00-05:00,3083.4,3083.4,3083.4,3083.4,1.0,MGCG6
2025-02-24 03:00:00-05:00,3083.4,3083.4,3083.4,3083.4,0.0,MGCG6
2025-02-24 07:00:00-05:00,3082.3,3096.0,3081.7,3081.7,8.0,MGCG6
2025-02-24 11:00:00-05:00,3081.7,3081.7,3081.7,3081.7,0.0,MGCG6
2025-02-24 15:00:00-05:00,3081.7,3081.7,3081.7,3081.7,0.0,MGCG6
2025-02-24 19:00:00-05:00,3095.1,3095.1,3084.5,3091.0,7.0,MGCG6
2025-02-24 23:00:00-05:00,3079.4,3082.1,3072.4,3072.4,8.0,MGCG6
2025-02-25 03:00:00-05:00,3072.4,3072.4,3072.4,3072.4,0.0,MGCG6
2025-02-25 07:00:00-05:00,3069.0,3078.0,3045.0,3045.0,6.0,MGCG6
2025-02-25 11:00:00-05:00,3039.3,3051.9,3035.0,3047.9,9.0,MGCG6
2025-02-25 15:00:00-05:00,3047.9,3047.9,3047.9,3047.9,0.0,MGCG6
2025-02-26 07:00:00-05:00,3053.4,3053.4,3050.5,3050.5,2.0,MGCG6
2025-02-26 11:00:00-05:00,3050.5,3050.5,3050.5,3050.5,0.0,MGCG6
2025-02-26 15:00:00-05:00,3054.1,3054.1,3054.1,3054.1,1.0,MGCG6
2025-02-27 07:00:00-05:00,3024.0,3025.6,3009.0,3017.7,8.0,MGCG6
2025-02-27 11:00:00-05:00,3017.9,3029.4,3017.9,3020.0,5.0,MGCG6
2025-02-27 15:00:00-05:00,3014.0,3014.0,3014.0,3014.0,1.0,MGCG6
2025-02-27 23:00:00-05:00,3000.0,3000.0,3000.0,3000.0,1.0,MGCG6
2025-02-28 03:00:00-05:00,3000.0,3000.0,3000.0,3000.0,1.0,MGCG6
2025-02-28 07:00:00-05:00,3000.0,3000.0,3000.0,3000.0,0.0,MGCG6
2025-02-28 11:00:00-05:00,3000.0,3000.0,3000.0,3000.0,0.0,MGCG6
2025-02-28 15:00:00-05:00,3000.0,3000.0,3000.0,3000.0,0.0,MGCG6
2025-03-02 23:00:00-05:00,3000.0,3000.0,3000.0,3000.0,1.0,MGCG6
2025-03-03 03:00:00-05:00,3000.0,3000.0,3000.0,3000.0,0.0,MGCG6
2025-03-03 07:00:00-05:00,3024.0,3028.7,3024.0,3028.7,2.0,MGCG6
2025-03-03 11:00:00-05:00,3028.7,3028.7,3028.7,3028.7,0.0,MGCG6
2025-03-03 15:00:00-05:00,3028.7,3028.7,3028.7,3028.7,0.0,MGCG6
2025-03-03 19:00:00-05:00,3024.8,3024.8,3024.8,3024.8,1.0,MGCG6
2025-03-03 23:00:00-05:00,3024.8,3024.8,3024.8,3024.8,0.0,MGCG6
2025-03-04 03:00:00-05:00,3053.5,3053.5,3053.5,3053.5,1.0,MGCG6
2025-03-04 07:00:00-05:00,3060.0,3060.0,3045.0,3045.0,4.0,MGCG6
2025-03-04 11:00:00-05:00,3051.4,3051.4,3051.4,3051.4,1.0,MGCG6
2025-03-04 15:00:00-05:00,3056.7,3056.7,3051.0,3051.0,4.0,MGCG6
2025-03-05 11:00:00-05:00,3065.0,3067.2,3049.0,3049.0,4.0,MGCG6
2025-03-05 15:00:00-05:00,3058.3,3058.3,3058.3,3058.3,1.0,MGCG6
2025-03-05 18:00:00-05:00,3051.3,3055.9,3051.3,3055.9,4.0,MGCG6
2025-03-05 19:00:00-05:00,3055.9,3055.9,3055.9,3055.9,0.0,MGCG6
2025-03-05 23:00:00-05:00,3055.9,3055.9,3055.9,3055.9,0.0,MGCG6
2025-03-06 03:00:00-05:00,3034.9,3034.9,3034.9,3034.9,1.0,MGCG6
2025-03-06 07:00:00-05:00,3054.4,3054.4,3054.4,3054.4,1.0,MGCG6
2025-03-06 11:00:00-05:00,3054.4,3054.4,3054.4,3054.4,0.0,MGCG6
2025-03-06 15:00:00-05:00,3040.8,3040.8,3040.5,3040.5,2.0,MGCG6
2025-03-06 18:00:00-05:00,3040.9,3040.9,3040.9,3040.9,1.0,MGCG6
2025-03-06 19:00:00-05:00,3040.9,3040.9,3040.9,3040.9,0.0,MGCG6
2025-03-06 23:00:00-05:00,3045.0,3047.4,3045.0,3047.4,2.0,MGCG6
2025-03-07 03:00:00-05:00,3055.0,3055.0,3054.5,3054.5,3.0,MGCG6
2025-03-07 07:00:00-05:00,3041.3,3058.0,3041.3,3053.0,7.0,MGCG6
2025-03-07 11:00:00-05:00,3040.0,3040.0,3040.0,3040.0,1.0,MGCG6
2025-03-07 15:00:00-05:00,3040.0,3040.0,3040.0,3040.0,0.0,MGCG6
2025-03-09 18:00:00-04:00,3043.8,3049.0,3043.8,3049.0,3.0,MGCG6
2025-03-09 20:00:00-04:00,3050.0,3050.0,3050.0,3050.0,1.0,MGCG6
2025-03-10 00:00:00-04:00,3038.0,3038.0,3038.0,3038.0,2.0,MGCG6
2025-03-10 04:00:00-04:00,3030.3,3030.3,3030.2,3030.2,4.0,MGCG6
2025-03-10 08:00:00-04:00,3040.0,3040.0,3040.0,3040.0,2.0,MGCG6
2025-03-10 12:00:00-04:00,3026.0,3026.0,3026.0,3026.0,1.0,MGCG6
2025-03-10 16:00:00-04:00,3026.0,3026.0,3026.0,3026.0,0.0,MGCG6
2025-03-11 08:00:00-04:00,3048.4,3048.4,3048.4,3048.4,1.0,MGCG6
2025-03-11 12:00:00-04:00,3046.1,3046.1,3036.1,3036.1,2.0,MGCG6
2025-03-11 16:00:00-04:00,3036.1,3036.1,3036.1,3036.1,0.0,MGCG6
