datetime,open,high,low,close,volume,contract
2025-06-13 12:00:00-04:00,3694.0,3694.0,3694.0,3694.0,1.0,MGCJ7
2025-06-13 16:00:00-04:00,3694.0,3694.0,3694.0,3694.0,0.0,MGCJ7
2025-08-08 08:00:00-04:00,3650.0,3650.0,3650.0,3650.0,1.0,MGCJ7
2025-08-08 12:00:00-04:00,3650.0,3650.0,3650.0,3650.0,0.0,MGCJ7
2025-08-08 16:00:00-04:00,3650.0,3650.0,3650.0,3650.0,0.0,MGCJ7
2025-09-25 08:00:00-04:00,3970.0,3970.0,3970.0,3970.0,1.0,MGCJ7
2025-09-25 12:00:00-04:00,3970.0,3970.0,3970.0,3970.0,0.0,MGCJ7
2025-09-25 16:00:00-04:00,3970.0,3970.0,3970.0,3970.0,0.0,MGCJ7
2025-10-06 20:00:00-04:00,4200.2,4200.2,4200.2,4200.2,13.0,MGCJ7
2025-10-07 00:00:00-04:00,4200.2,4200.2,4200.2,4200.2,2.0,MGCJ7
2025-10-07 04:00:00-04:00,4200.2,4200.2,4200.2,4200.2,0.0,MGCJ7
2025-10-07 08:00:00-04:00,4200.2,4200.2,4200.2,4200.2,0.0,MGCJ7
2025-10-07 12:00:00-04:00,4200.2,4200.2,4200.2,4200.2,0.0,MGCJ7
2025-10-07 16:00:00-04:00,4200.2,4200.2,4200.2,4200.2,0.0,MGCJ7
2025-10-13 18:00:00-04:00,4361.3,4361.3,4361.3,4361.3,1.0,MGCJ7
2025-10-13 20:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-14 00:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-14 04:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-14 08:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-14 12:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-14 16:00:00-04:00,4361.3,4361.3,4361.3,4361.3,0.0,MGCJ7
2025-10-15 04:00:00-04:00,4439.7,4439.7,4439.7,4439.7,1.0,MGCJ7
2025-10-15 08:00:00-04:00,4439.7,4439.7,4439.7,4439.7,0.0,MGCJ7
2025-10-15 12:00:00-04:00,4439.7,4439.7,4439.7,4439.7,0.0,MGCJ7
2025-10-15 16:00:00-04:00,4439.7,4439.7,4439.7,4439.7,0.0,MGCJ7
2025-10-21 08:00:00-04:00,4429.0,4429.0,4429.0,4429.0,1.0,MGCJ7
2025-10-21 12:00:00-04:00,4429.0,4429.0,4429.0,4429.0,0.0,MGCJ7
2025-10-21 16:00:00-04:00,4429.0,4429.0,4429.0,4429.0,0.0,MGCJ7
2025-10-22 18:00:00-04:00,4345.1,4345.1,4345.1,4345.1,1.0,MGCJ7
2025-10-22 20:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-10-23 00:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-10-23 04:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-10-23 08:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-10-23 12:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-10-23 16:00:00-04:00,4345.1,4345.1,4345.1,4345.1,0.0,MGCJ7
2025-11-04 23:00:00-05:00,4219.7,4219.7,4215.8,4215.8,2.0,MGCJ7
2025-11-05 03:00:00-05:00,4215.8,4215.8,4215.8,4215.8,0.0,MGCJ7
2025-11-05 07:00:00-05:00,4215.8,4215.8,4215.8,4215.8,0.0,MGCJ7
2025-11-05 11:00:00-05:00,4215.8,4215.8,4215.8,4215.8,0.0,MGCJ7
2025-11-05 15:00:00-05:00,4215.8,4215.8,4215.8,4215.8,0.0,MGCJ7
2025-11-11 07:00:00-05:00,4378.0,4378.0,4377.0,4377.0,2.0,MGCJ7
2025-11-11 11:00:00-05:00,4377.0,4377.0,4377.0,4377.0,0.0,MGCJ7
2025-11-11 15:00:00-05:00,4377.0,4377.0,4377.0,4377.0,0.0,MGCJ7
2025-11-12 11:00:00-05:00,4443.9,4443.9,4443.9,4443.9,1.0,MGCJ7
2025-11-12 15:00:00-05:00,4443.9,4443.9,4443.9,4443.9,0.0,MGCJ7
2025-11-13 03:00:00-05:00,4467.0,4467.0,4456.0,4456.0,2.0,MGCJ7
2025-11-13 07:00:00-05:00,4463.3,4467.3,4463.3,4467.3,2.0,MGCJ7
2025-11-13 11:00:00-05:00,4467.3,4467.3,4467.3,4467.3,0.0,MGCJ7
2025-11-13 15:00:00-05:00,4467.3,4467.3,4467.3,4467.3,0.0,MGCJ7
2025-11-17 19:00:00-05:00,4250.0,4250.0,4250.0,4250.0,1.0,MGCJ7
2025-11-17 23:00:00-05:00,4242.4,4255.8,4242.4,4255.8,3.0,MGCJ7
2025-11-18 03:00:00-05:00,4262.7,4266.7,4262.7,4266.7,2.0,MGCJ7
2025-11-18 07:00:00-05:00,4266.7,4266.7,4266.7,4266.7,0.0,MGCJ7
2025-11-18 11:00:00-05:00,4266.7,4266.7,4266.7,4266.7,0.0,MGCJ7
2025-11-18 15:00:00-05:00,4266.7,4266.7,4266.7,4266.7,0.0,MGCJ7
2025-11-20 11:00:00-05:00,4285.6,4285.6,4285.6,4285.6,1.0,MGCJ7
2025-11-20 15:00:00-05:00,4285.6,4285.6,4285.6,4285.6,0.0,MGCJ7
2025-11-27 19:00:00-05:00,4400.0,4400.0,4400.0,4400.0,2.0,MGCJ7
2025-11-27 23:00:00-05:00,4400.0,4400.0,4400.0,4400.0,0.0,MGCJ7
2025-11-28 03:00:00-05:00,4400.0,4400.0,4400.0,4400.0,0.0,MGCJ7
2025-11-28 07:00:00-05:00,4400.0,4400.0,4400.0,4400.0,0.0,MGCJ7
2025-11-28 11:00:00-05:00,4438.0,4439.4,4430.0,4439.4,6.0,MGCJ7
2025-12-02 23:00:00-05:00,4435.6,4435.6,4435.6,4435.6,1.0,MGCJ7
2025-12-03 03:00:00-05:00,4435.6,4435.6,4435.6,4435.6,0.0,MGCJ7
2025-12-03 07:00:00-05:00,4435.6,4435.6,4435.6,4435.6,0.0,MGCJ7
2025-12-03 11:00:00-05:00,4435.6,4435.6,4435.6,4435.6,0.0,MGCJ7
2025-12-03 15:00:00-05:00,4432.0,4432.0,4432.0,4432.0,1.0,MGCJ7
2025-12-03 19:00:00-05:00,4416.9,4416.9,4416.9,4416.9,1.0,MGCJ7
2025-12-03 23:00:00-05:00,4416.9,4416.9,4416.9,4416.9,0.0,MGCJ7
2025-12-04 03:00:00-05:00,4416.9,4416.9,4416.9,4416.9,0.0,MGCJ7
2025-12-04 07:00:00-05:00,4416.9,4416.9,4416.9,4416.9,0.0,MGCJ7
2025-12-04 11:00:00-05:00,4416.9,4416.9,4416.9,4416.9,0.0,MGCJ7
2025-12-04 15:00:00-05:00,4416.9,4416.9,4416.9,4416.9,0.0,MGCJ7
2025-12-04 23:00:00-05:00,4438.5,4438.5,4437.4,4437.4,3.0,MGCJ7
2025-12-05 03:00:00-05:00,4437.4,4437.4,4437.4,4437.4,0.0,MGCJ7
2025-12-05 07:00:00-05:00,4437.4,4437.4,4437.4,4437.4,0.0,MGCJ7
2025-12-05 11:00:00-05:00,4442.0,4442.0,4442.0,4442.0,1.0,MGCJ7
2025-12-05 15:00:00-05:00,4442.0,4442.0,4442.0,4442.0,0.0,MGCJ7
2025-12-08 07:00:00-05:00,4409.0,4409.0,4409.0,4409.0,1.0,MGCJ7
2025-12-08 11:00:00-05:00,4409.0,4409.0,4409.0,4409.0,0.0,MGCJ7
2025-12-08 15:00:00-05:00,4409.0,4409.0,4409.0,4409.0,0.0,MGCJ7
2025-12-10 03:00:00-05:00,4418.6,4418.6,4415.2,4415.2,2.0,MGCJ7
2025-12-10 07:00:00-05:00,4415.2,4415.2,4415.2,4415.2,1.0,MGCJ7
2025-12-10 11:00:00-05:00,4415.2,4415.2,4415.2,4415.2,0.0,MGCJ7
2025-12-10 15:00:00-05:00,4454.0,4454.0,4454.0,4454.0,1.0,MGCJ7
2025-12-10 23:00:00-05:00,4436.8,4437.9,4436.8,4437.9,2.0,MGCJ7
2025-12-11 03:00:00-05:00,4437.9,4437.9,4437.9,4437.9,0.0,MGCJ7
2025-12-11 07:00:00-05:00,4471.3,4471.4,4471.3,4471.4,2.0,MGCJ7
2025-12-11 11:00:00-05:00,4487.3,4487.8,4487.3,4487.8,2.0,MGCJ7
2025-12-11 15:00:00-05:00,4487.8,4487.8,4487.8,4487.8,0.0,MGCJ7
2025-12-12 07:00:00-05:00,4561.5,4574.7,4561.5,4574.7,2.0,MGCJ7
2025-12-12 11:00:00-05:00,4511.2,4534.0,4503.0,4532.2,8.0,MGCJ7
2025-12-12 15:00:00-05:00,4537.1,4537.1,4526.8,4526.8,3.0,MGCJ7
2025-12-14 23:00:00-05:00,4573.9,4575.1,4570.8,4575.1,6.0,MGCJ7
2025-12-15 03:00:00-05:00,4575.1,4575.1,4575.1,4575.1,0.0,MGCJ7
2025-12-15 07:00:00-05:00,4575.1,4575.1,4575.1,4575.1,0.0,MGCJ7
2025-12-15 11:00:00-05:00,4535.1,4537.2,4535.1,4537.2,2.0,MGCJ7
2025-12-15 15:00:00-05:00,4535.8,4535.8,4535.8,4535.8,1.0,MGCJ7
2025-12-15 19:00:00-05:00,4514.1,4516.0,4514.1,4516.0,4.0,MGCJ7
2025-12-15 23:00:00-05:00,4516.0,4516.0,4516.0,4516.0,10.0,MGCJ7
2025-12-16 03:00:00-05:00,4516.0,4516.0,4516.0,4516.0,0.0,MGCJ7
2025-12-16 07:00:00-05:00,4516.0,4516.0,4516.0,4516.0,0.0,MGCJ7
2025-12-16 11:00:00-05:00,4516.0,4516.0,4516.0,4516.0,0.0,MGCJ7
2025-12-16 15:00:00-05:00,4516.0,4516.0,4516.0,4516.0,0.0,MGCJ7
2025-12-17 23:00:00-05:00,4563.0,4565.6,4563.0,4565.6,2.0,MGCJ7
2025-12-18 03:00:00-05:00,4563.0,4563.0,4563.0,4563.0,1.0,MGCJ7
2025-12-18 07:00:00-05:00,4551.5,4572.6,4551.5,4572.6,4.0,MGCJ7
2025-12-18 11:00:00-05:00,4557.0,4558.3,4557.0,4558.3,2.0,MGCJ7
2025-12-18 15:00:00-05:00,4558.3,4558.3,4558.3,4558.3,0.0,MGCJ7
2025-12-21 19:00:00-05:00,4622.9,4636.3,4619.1,4636.3,4.0,MGCJ7
2025-12-21 23:00:00-05:00,4640.1,4653.7,4639.0,4653.7,6.0,MGCJ7
2025-12-22 03:00:00-05:00,4653.7,4653.7,4653.7,4653.7,0.0,MGCJ7
2025-12-22 07:00:00-05:00,4667.8,4671.6,4667.8,4671.6,4.0,MGCJ7
2025-12-22 11:00:00-05:00,4680.3,4686.3,4680.0,4686.3,4.0,MGCJ7
2025-12-22 15:00:00-05:00,4686.3,4686.3,4686.3,4686.3,0.0,MGCJ7
2025-12-22 19:00:00-05:00,4703.3,4725.9,4703.3,4725.9,8.0,MGCJ7
2025-12-22 23:00:00-05:00,4725.9,4725.9,4725.9,4725.9,0.0,MGCJ7
2025-12-23 03:00:00-05:00,4725.9,4725.9,4725.9,4725.9,0.0,MGCJ7
2025-12-23 07:00:00-05:00,4725.9,4725.9,4725.9,4725.9,0.0,MGCJ7
2025-12-23 11:00:00-05:00,4725.9,4725.9,4725.9,4725.9,0.0,MGCJ7
2025-12-23 15:00:00-05:00,4725.9,4725.9,4725.9,4725.9,0.0,MGCJ7
2025-12-23 19:00:00-05:00,4748.1,4756.6,4746.8,4756.6,5.0,MGCJ7
2025-12-23 23:00:00-05:00,4756.6,4756.6,4756.6,4756.6,0.0,MGCJ7
2025-12-24 03:00:00-05:00,4756.6,4756.6,4756.6,4756.6,0.0,MGCJ7
2025-12-24 07:00:00-05:00,4715.8,4715.8,4697.4,4697.4,4.0,MGCJ7
2025-12-24 11:00:00-05:00,4697.4,4697.4,4697.4,4697.4,0.0,MGCJ7
2025-12-25 19:00:00-05:00,4765.5,4772.7,4765.0,4772.7,4.0,MGCJ7
2025-12-25 23:00:00-05:00,4758.7,4758.7,4758.7,4758.7,1.0,MGCJ7
2025-12-26 03:00:00-05:00,4758.7,4758.7,4758.7,4758.7,0.0,MGCJ7
2025-12-26 07:00:00-05:00,4783.7,4793.0,4783.7,4793.0,3.0,MGCJ7
2025-12-26 11:00:00-05:00,4793.0,4793.0,4793.0,4793.0,0.0,MGCJ7
